Date,QQQ
2018-01-12 00:00:00-05:00,157.15042114257812
2018-01-16 00:00:00-05:00,156.70140075683594
2018-01-17 00:00:00-05:00,158.3924560546875
2018-01-18 00:00:00-05:00,158.4210968017578
2018-01-19 00:00:00-05:00,158.9178924560547
2018-01-22 00:00:00-05:00,160.6184844970703
2018-01-23 00:00:00-05:00,161.9464111328125
2018-01-24 00:00:00-05:00,160.8955078125
2018-01-25 00:00:00-05:00,160.83824157714844
2018-01-26 00:00:00-05:00,163.30307006835938
2018-01-29 00:00:00-05:00,162.5101318359375
2018-01-30 00:00:00-05:00,161.172607421875
2018-01-31 00:00:00-05:00,161.8413543701172
2018-02-01 00:00:00-05:00,160.46559143066406
2018-02-02 00:00:00-05:00,157.2650604248047
2018-02-05 00:00:00-05:00,151.064697265625
2018-02-06 00:00:00-05:00,155.06771850585938
2018-02-07 00:00:00-05:00,153.06141662597656
2018-02-08 00:00:00-05:00,146.6030731201172
2018-02-09 00:00:00-05:00,149.1348419189453
2018-02-12 00:00:00-05:00,151.78121948242188
2018-02-13 00:00:00-05:00,152.5646209716797
2018-02-14 00:00:00-05:00,155.42120361328125
2018-02-15 00:00:00-05:00,158.30645751953125
2018-02-16 00:00:00-05:00,157.59951782226562
2018-02-20 00:00:00-05:00,157.91473388671875
2018-02-21 00:00:00-05:00,157.46572875976562
2018-02-22 00:00:00-05:00,157.4466552734375
2018-02-23 00:00:00-05:00,160.66622924804688
2018-02-26 00:00:00-05:00,162.7967071533203
2018-02-27 00:00:00-05:00,160.7808837890625
2018-02-28 00:00:00-05:00,159.74905395507812
2018-03-01 00:00:00-05:00,157.14089965820312
2018-03-02 00:00:00-05:00,158.58349609375
2018-03-05 00:00:00-05:00,160.34140014648438
2018-03-06 00:00:00-05:00,161.01974487304688
2018-03-07 00:00:00-05:00,161.39227294921875
2018-03-08 00:00:00-05:00,162.28085327148438
2018-03-09 00:00:00-05:00,165.43359375
2018-03-12 00:00:00-04:00,166.3125457763672
2018-03-13 00:00:00-04:00,164.04830932617188
2018-03-14 00:00:00-04:00,164.0196075439453
2018-03-15 00:00:00-04:00,163.8763427734375
2018-03-16 00:00:00-04:00,163.3890380859375
2018-03-19 00:00:00-04:00,159.90298461914062
2018-03-20 00:00:00-04:00,160.42926025390625
2018-03-21 00:00:00-04:00,159.730712890625
2018-03-22 00:00:00-04:00,155.78814697265625
2018-03-23 00:00:00-04:00,151.68295288085938
2018-03-26 00:00:00-04:00,157.3192596435547
2018-03-27 00:00:00-04:00,152.2283935546875
2018-03-28 00:00:00-04:00,150.4772491455078
2018-03-29 00:00:00-04:00,153.23318481445312
2018-04-02 00:00:00-04:00,148.81211853027344
2018-04-03 00:00:00-04:00,150.48680114746094
2018-04-04 00:00:00-04:00,152.8599853515625
2018-04-05 00:00:00-04:00,153.73072814941406
2018-04-06 00:00:00-04:00,149.88392639160156
2018-04-09 00:00:00-04:00,150.93650817871094
2018-04-10 00:00:00-04:00,154.26669311523438
2018-04-11 00:00:00-04:00,153.376708984375
2018-04-12 00:00:00-04:00,155.22361755371094
2018-04-13 00:00:00-04:00,154.41978454589844
2018-04-16 00:00:00-04:00,155.59678649902344
2018-04-17 00:00:00-04:00,158.9460906982422
2018-04-18 00:00:00-04:00,159.27142333984375
2018-04-19 00:00:00-04:00,157.8073272705078
2018-04-20 00:00:00-04:00,155.30967712402344
2018-04-23 00:00:00-04:00,154.9173583984375
2018-04-24 00:00:00-04:00,151.63507080078125
2018-04-25 00:00:00-04:00,151.81690979003906
2018-04-26 00:00:00-04:00,155.0131072998047
2018-04-27 00:00:00-04:00,155.10874938964844
2018-04-30 00:00:00-04:00,154.00830078125
2018-05-01 00:00:00-04:00,155.76902770996094
2018-05-02 00:00:00-04:00,154.8503875732422
2018-05-03 00:00:00-04:00,154.8312530517578
2018-05-04 00:00:00-04:00,157.76901245117188
2018-05-07 00:00:00-04:00,159.0800018310547
2018-05-08 00:00:00-04:00,158.9173126220703
2018-05-09 00:00:00-04:00,160.64935302734375
2018-05-10 00:00:00-04:00,162.3144073486328
2018-05-11 00:00:00-04:00,162.16134643554688
2018-05-14 00:00:00-04:00,162.43881225585938
2018-05-15 00:00:00-04:00,160.63980102539062
2018-05-16 00:00:00-04:00,161.7019805908203
2018-05-17 00:00:00-04:00,161.08001708984375
2018-05-18 00:00:00-04:00,160.2474822998047
2018-05-21 00:00:00-04:00,161.14700317382812
2018-05-22 00:00:00-04:00,160.9364776611328
2018-05-23 00:00:00-04:00,162.29530334472656
2018-05-24 00:00:00-04:00,162.2474365234375
2018-05-25 00:00:00-04:00,162.41012573242188
2018-05-29 00:00:00-04:00,161.69241333007812
2018-05-30 00:00:00-04:00,162.8502960205078
2018-05-31 00:00:00-04:00,162.7450714111328
2018-06-01 00:00:00-04:00,165.30003356933594
2018-06-04 00:00:00-04:00,166.7929229736328
2018-06-05 00:00:00-04:00,167.3095703125
2018-06-06 00:00:00-04:00,168.28567504882812
2018-06-07 00:00:00-04:00,166.91726684570312
2018-06-08 00:00:00-04:00,166.9268341064453
2018-06-11 00:00:00-04:00,167.37660217285156
2018-06-12 00:00:00-04:00,168.25697326660156
2018-06-13 00:00:00-04:00,168.24740600585938
2018-06-14 00:00:00-04:00,169.95074462890625
2018-06-15 00:00:00-04:00,169.35743713378906
2018-06-18 00:00:00-04:00,169.25967407226562
2018-06-19 00:00:00-04:00,168.78012084960938
2018-06-20 00:00:00-04:00,169.97891235351562
2018-06-21 00:00:00-04:00,168.50204467773438
2018-06-22 00:00:00-04:00,168.12803649902344
2018-06-25 00:00:00-04:00,164.3400421142578
2018-06-26 00:00:00-04:00,165.0113525390625
2018-06-27 00:00:00-04:00,162.767333984375
2018-06-28 00:00:00-04:00,164.16746520996094
2018-06-29 00:00:00-04:00,164.6085968017578
2018-07-02 00:00:00-04:00,165.71139526367188
2018-07-03 00:00:00-04:00,163.79344177246094
2018-07-05 00:00:00-04:00,165.8264923095703
2018-07-06 00:00:00-04:00,168.40614318847656
2018-07-09 00:00:00-04:00,169.92132568359375
2018-07-10 00:00:00-04:00,170.04600524902344
2018-07-11 00:00:00-04:00,169.18289184570312
2018-07-12 00:00:00-04:00,172.09823608398438
2018-07-13 00:00:00-04:00,172.2420654296875
2018-07-16 00:00:00-04:00,171.8296661376953
2018-07-17 00:00:00-04:00,172.87501525878906
2018-07-18 00:00:00-04:00,172.54891967773438
2018-07-19 00:00:00-04:00,171.68582153320312
2018-07-20 00:00:00-04:00,171.64747619628906
2018-07-23 00:00:00-04:00,172.19412231445312
2018-07-24 00:00:00-04:00,172.9037322998047
2018-07-25 00:00:00-04:00,175.32037353515625
2018-07-26 00:00:00-04:00,172.66400146484375
2018-07-27 00:00:00-04:00,170.33367919921875
2018-07-30 00:00:00-04:00,167.92666625976562
2018-07-31 00:00:00-04:00,169.21170043945312
2018-08-01 00:00:00-04:00,169.85418701171875
2018-08-02 00:00:00-04:00,172.16537475585938
2018-08-03 00:00:00-04:00,172.69276428222656
2018-08-06 00:00:00-04:00,173.7092742919922
2018-08-07 00:00:00-04:00,174.34217834472656
2018-08-08 00:00:00-04:00,174.5531768798828
2018-08-09 00:00:00-04:00,174.4477081298828
2018-08-10 00:00:00-04:00,173.1147003173828
2018-08-13 00:00:00-04:00,172.92291259765625
2018-08-14 00:00:00-04:00,174.00657653808594
2018-08-15 00:00:00-04:00,171.8776092529297
2018-08-16 00:00:00-04:00,172.44345092773438
2018-08-17 00:00:00-04:00,172.48179626464844
2018-08-20 00:00:00-04:00,172.328369140625
2018-08-21 00:00:00-04:00,172.96127319335938
2018-08-22 00:00:00-04:00,173.63253784179688
2018-08-23 00:00:00-04:00,173.3832244873047
2018-08-24 00:00:00-04:00,174.9943084716797
2018-08-27 00:00:00-04:00,176.77801513671875
2018-08-28 00:00:00-04:00,177.0369415283203
2018-08-29 00:00:00-04:00,179.0795440673828
2018-08-30 00:00:00-04:00,178.76312255859375
2018-08-31 00:00:00-04:00,178.99325561523438
2018-09-04 00:00:00-04:00,178.22608947753906
2018-09-05 00:00:00-04:00,175.92453002929688
2018-09-06 00:00:00-04:00,174.35182189941406
2018-09-07 00:00:00-04:00,173.68048095703125
2018-09-10 00:00:00-04:00,174.26547241210938
2018-09-11 00:00:00-04:00,175.60809326171875
2018-09-12 00:00:00-04:00,175.09022521972656
2018-09-13 00:00:00-04:00,176.96017456054688
2018-09-14 00:00:00-04:00,176.44236755371094
2018-09-17 00:00:00-04:00,173.90109252929688
2018-09-18 00:00:00-04:00,175.33956909179688
2018-09-19 00:00:00-04:00,175.2052459716797
2018-09-20 00:00:00-04:00,177.14242553710938
2018-09-21 00:00:00-04:00,176.17384338378906
2018-09-24 00:00:00-04:00,176.66380310058594
2018-09-25 00:00:00-04:00,176.9039764404297
2018-09-26 00:00:00-04:00,177.0288848876953
2018-09-27 00:00:00-04:00,178.52761840820312
2018-09-28 00:00:00-04:00,178.48919677734375
2018-10-01 00:00:00-04:00,178.85421752929688
2018-10-02 00:00:00-04:00,178.45071411132812
2018-10-03 00:00:00-04:00,178.642822265625
2018-10-04 00:00:00-04:00,175.213134765625
2018-10-05 00:00:00-04:00,173.0707550048828
2018-10-08 00:00:00-04:00,172.0139923095703
2018-10-09 00:00:00-04:00,172.5712432861328
2018-10-10 00:00:00-04:00,164.9816436767578
2018-10-11 00:00:00-04:00,162.93533325195312
2018-10-12 00:00:00-04:00,167.46987915039062
2018-10-15 00:00:00-04:00,165.4427947998047
2018-10-16 00:00:00-04:00,170.2559356689453
2018-10-17 00:00:00-04:00,170.32315063476562
2018-10-18 00:00:00-04:00,166.37466430664062
2018-10-19 00:00:00-04:00,166.220947265625
2018-10-22 00:00:00-04:00,167.0759735107422
2018-10-23 00:00:00-04:00,166.46116638183594
2018-10-24 00:00:00-04:00,158.84275817871094
2018-10-25 00:00:00-04:00,164.33802795410156
2018-10-26 00:00:00-04:00,160.11087036132812
2018-10-29 00:00:00-04:00,156.81570434570312
2018-10-30 00:00:00-04:00,159.39999389648438
2018-10-31 00:00:00-04:00,163.146728515625
2018-11-01 00:00:00-04:00,165.29867553710938
2018-11-02 00:00:00-04:00,162.72401428222656
2018-11-05 00:00:00-05:00,162.32054138183594
2018-11-06 00:00:00-05:00,163.55023193359375
2018-11-07 00:00:00-05:00,168.68038940429688
2018-11-08 00:00:00-05:00,167.6043701171875
2018-11-09 00:00:00-05:00,164.77987670898438
2018-11-12 00:00:00-05:00,159.7938690185547
2018-11-13 00:00:00-05:00,159.9283447265625
2018-11-14 00:00:00-05:00,158.70828247070312
2018-11-15 00:00:00-05:00,161.4846649169922
2018-11-16 00:00:00-05:00,160.9178924560547
2018-11-19 00:00:00-05:00,155.69166564941406
2018-11-20 00:00:00-05:00,152.90557861328125
2018-11-21 00:00:00-05:00,154.06805419921875
2018-11-23 00:00:00-05:00,152.95362854003906
2018-11-26 00:00:00-05:00,156.489013671875
2018-11-27 00:00:00-05:00,157.0173797607422
2018-11-28 00:00:00-05:00,162.0707244873047
2018-11-29 00:00:00-05:00,161.54234313964844
2018-11-30 00:00:00-05:00,162.71435546875
2018-12-03 00:00:00-05:00,165.55807495117188
2018-12-04 00:00:00-05:00,159.20779418945312
2018-12-06 00:00:00-05:00,160.33184814453125
2018-12-07 00:00:00-05:00,155.03834533691406
2018-12-10 00:00:00-05:00,156.66197204589844
2018-12-11 00:00:00-05:00,157.1807403564453
2018-12-12 00:00:00-05:00,158.56411743164062
2018-12-13 00:00:00-05:00,158.61216735839844
2018-12-14 00:00:00-05:00,154.75018310546875
2018-12-17 00:00:00-05:00,151.2435760498047
2018-12-18 00:00:00-05:00,152.19467163085938
2018-12-19 00:00:00-05:00,148.4575653076172
2018-12-20 00:00:00-05:00,146.30555725097656
2018-12-21 00:00:00-05:00,141.77099609375
2018-12-24 00:00:00-05:00,138.25540161132812
2018-12-26 00:00:00-05:00,146.88795471191406
2018-12-27 00:00:00-05:00,147.4563751220703
2018-12-28 00:00:00-05:00,147.37930297851562
2018-12-31 00:00:00-05:00,148.6221466064453
2019-01-02 00:00:00-05:00,149.2195281982422
2019-01-03 00:00:00-05:00,144.3444366455078
2019-01-04 00:00:00-05:00,150.52015686035156
2019-01-07 00:00:00-05:00,152.31219482421875
2019-01-08 00:00:00-05:00,153.68992614746094
2019-01-09 00:00:00-05:00,154.9423828125
2019-01-10 00:00:00-05:00,155.3855743408203
2019-01-11 00:00:00-05:00,154.81715393066406
2019-01-14 00:00:00-05:00,153.4490509033203
2019-01-15 00:00:00-05:00,156.44541931152344
2019-01-16 00:00:00-05:00,156.41648864746094
2019-01-17 00:00:00-05:00,157.6497344970703
2019-01-18 00:00:00-05:00,159.2104949951172
2019-01-22 00:00:00-05:00,156.02146911621094
2019-01-23 00:00:00-05:00,156.22378540039062
2019-01-24 00:00:00-05:00,157.23544311523438
2019-01-25 00:00:00-05:00,159.1141357421875
2019-01-28 00:00:00-05:00,157.1487274169922
2019-01-29 00:00:00-05:00,155.6649932861328
2019-01-30 00:00:00-05:00,159.6248016357422
2019-01-31 00:00:00-05:00,162.01416015625
2019-02-01 00:00:00-05:00,161.33010864257812
2019-02-04 00:00:00-05:00,163.33413696289062
2019-02-05 00:00:00-05:00,164.77926635742188
2019-02-06 00:00:00-05:00,164.2879180908203
2019-02-07 00:00:00-05:00,162.08155822753906
2019-02-08 00:00:00-05:00,162.39950561523438
2019-02-11 00:00:00-05:00,162.24537658691406
2019-02-12 00:00:00-05:00,164.6443634033203
2019-02-13 00:00:00-05:00,164.75997924804688
2019-02-14 00:00:00-05:00,164.9623260498047
2019-02-15 00:00:00-05:00,165.656005859375
2019-02-19 00:00:00-05:00,165.9835662841797
2019-02-20 00:00:00-05:00,165.95469665527344
2019-02-21 00:00:00-05:00,165.3477020263672
2019-02-22 00:00:00-05:00,166.57127380371094
2019-02-25 00:00:00-05:00,167.17828369140625
2019-02-26 00:00:00-05:00,167.3516845703125
2019-02-27 00:00:00-05:00,167.24569702148438
2019-02-28 00:00:00-05:00,166.8603057861328
2019-03-01 00:00:00-05:00,168.01644897460938
2019-03-04 00:00:00-05:00,168.0453643798828
2019-03-05 00:00:00-05:00,168.1706085205078
2019-03-06 00:00:00-05:00,167.21682739257812
2019-03-07 00:00:00-05:00,165.16464233398438
2019-03-08 00:00:00-05:00,164.91415405273438
2019-03-11 00:00:00-04:00,168.3440399169922
2019-03-12 00:00:00-04:00,169.2689666748047
2019-03-13 00:00:00-04:00,170.5406951904297
2019-03-14 00:00:00-04:00,170.25167846679688
2019-03-15 00:00:00-04:00,171.83175659179688
2019-03-18 00:00:00-04:00,172.2409210205078
2019-03-19 00:00:00-04:00,172.82008361816406
2019-03-20 00:00:00-04:00,173.50540161132812
2019-03-21 00:00:00-04:00,176.21766662597656
2019-03-22 00:00:00-04:00,172.3471221923828
2019-03-25 00:00:00-04:00,172.01898193359375
2019-03-26 00:00:00-04:00,172.82008361816406
2019-03-27 00:00:00-04:00,171.71014404296875
2019-03-28 00:00:00-04:00,172.10586547851562
2019-03-29 00:00:00-04:00,173.4088897705078
2019-04-01 00:00:00-04:00,175.70603942871094
2019-04-02 00:00:00-04:00,176.37205505371094
2019-04-03 00:00:00-04:00,177.3855438232422
2019-04-04 00:00:00-04:00,177.31797790527344
2019-04-05 00:00:00-04:00,178.23487854003906
2019-04-08 00:00:00-04:00,178.68853759765625
2019-04-09 00:00:00-04:00,178.06118774414062
2019-04-10 00:00:00-04:00,179.0167236328125
2019-04-11 00:00:00-04:00,178.59202575683594
2019-04-12 00:00:00-04:00,179.36419677734375
2019-04-15 00:00:00-04:00,179.39315795898438
2019-04-16 00:00:00-04:00,180.0108642578125
2019-04-17 00:00:00-04:00,180.6382293701172
2019-04-18 00:00:00-04:00,180.86990356445312
2019-04-22 00:00:00-04:00,181.38143920898438
2019-04-23 00:00:00-04:00,183.6882781982422
2019-04-24 00:00:00-04:00,183.1091766357422
2019-04-25 00:00:00-04:00,183.85238647460938
2019-04-26 00:00:00-04:00,184.01649475097656
2019-04-29 00:00:00-04:00,184.3736114501953
2019-04-30 00:00:00-04:00,182.9451446533203
2019-05-01 00:00:00-04:00,182.35635375976562
2019-05-02 00:00:00-04:00,181.5648651123047
2019-05-03 00:00:00-04:00,184.4605255126953
2019-05-06 00:00:00-04:00,183.3311767578125
2019-05-07 00:00:00-04:00,179.7599334716797
2019-05-08 00:00:00-04:00,179.3062744140625
2019-05-09 00:00:00-04:00,178.341064453125
2019-05-10 00:00:00-04:00,178.56307983398438
2019-05-13 00:00:00-04:00,172.366455078125
2019-05-14 00:00:00-04:00,174.25827026367188
2019-05-15 00:00:00-04:00,176.7195281982422
2019-05-16 00:00:00-04:00,178.4954833984375
2019-05-17 00:00:00-04:00,176.6712646484375
2019-05-20 00:00:00-04:00,173.6887969970703
2019-05-21 00:00:00-04:00,175.50341796875
2019-05-22 00:00:00-04:00,174.72154235839844
2019-05-23 00:00:00-04:00,172.04794311523438
2019-05-24 00:00:00-04:00,171.96107482910156
2019-05-28 00:00:00-04:00,171.31439208984375
2019-05-29 00:00:00-04:00,169.90516662597656
2019-05-30 00:00:00-04:00,170.6194610595703
2019-05-31 00:00:00-04:00,167.8975372314453
2019-06-03 00:00:00-04:00,164.20079040527344
2019-06-04 00:00:00-04:00,168.8241729736328
2019-06-05 00:00:00-04:00,170.07887268066406
2019-06-06 00:00:00-04:00,171.43020629882812
2019-06-07 00:00:00-04:00,174.74087524414062
2019-06-10 00:00:00-04:00,176.77740478515625
2019-06-11 00:00:00-04:00,177.0187530517578
2019-06-12 00:00:00-04:00,175.99560546875
2019-06-13 00:00:00-04:00,177.0380401611328
2019-06-14 00:00:00-04:00,176.28518676757812
2019-06-17 00:00:00-04:00,177.34693908691406
2019-06-18 00:00:00-04:00,179.9240264892578
2019-06-19 00:00:00-04:00,180.59967041015625
2019-06-20 00:00:00-04:00,182.27911376953125
2019-06-21 00:00:00-04:00,182.0088653564453
2019-06-24 00:00:00-04:00,182.01466369628906
2019-06-25 00:00:00-04:00,178.89012145996094
2019-06-26 00:00:00-04:00,179.72206115722656
2019-06-27 00:00:00-04:00,180.40887451171875
2019-06-28 00:00:00-04:00,180.64102172851562
2019-07-01 00:00:00-04:00,183.0787353515625
2019-07-02 00:00:00-04:00,183.80422973632812
2019-07-03 00:00:00-04:00,185.1875457763672
2019-07-05 00:00:00-04:00,184.810302734375
2019-07-08 00:00:00-04:00,183.51402282714844
2019-07-09 00:00:00-04:00,184.43301391601562
2019-07-10 00:00:00-04:00,186.27096557617188
2019-07-11 00:00:00-04:00,186.13551330566406
2019-07-12 00:00:00-04:00,187.209228515625
2019-07-15 00:00:00-04:00,187.8090057373047
2019-07-16 00:00:00-04:00,186.84169006347656
2019-07-17 00:00:00-04:00,185.9226837158203
2019-07-18 00:00:00-04:00,186.13551330566406
2019-07-19 00:00:00-04:00,184.7715606689453
2019-07-22 00:00:00-04:00,186.2418975830078
2019-07-23 00:00:00-04:00,187.4608154296875
2019-07-24 00:00:00-04:00,188.7763671875
2019-07-25 00:00:00-04:00,186.98678588867188
2019-07-26 00:00:00-04:00,188.91180419921875
2019-07-29 00:00:00-04:00,188.26365661621094
2019-07-30 00:00:00-04:00,187.45111083984375
2019-07-31 00:00:00-04:00,184.85865783691406
2019-08-01 00:00:00-04:00,183.9396514892578
2019-08-02 00:00:00-04:00,181.23109436035156
2019-08-05 00:00:00-04:00,174.82733154296875
2019-08-06 00:00:00-04:00,177.27467346191406
2019-08-07 00:00:00-04:00,178.23236083984375
2019-08-08 00:00:00-04:00,182.1113739013672
2019-08-09 00:00:00-04:00,180.39918518066406
2019-08-12 00:00:00-04:00,178.3290557861328
2019-08-13 00:00:00-04:00,182.23712158203125
2019-08-14 00:00:00-04:00,176.79100036621094
2019-08-15 00:00:00-04:00,176.587890625
2019-08-16 00:00:00-04:00,179.42221069335938
2019-08-19 00:00:00-04:00,182.2758331298828
2019-08-20 00:00:00-04:00,180.86355590820312
2019-08-21 00:00:00-04:00,182.46929931640625
2019-08-22 00:00:00-04:00,181.87925720214844
2019-08-23 00:00:00-04:00,176.12356567382812
2019-08-26 00:00:00-04:00,178.78378295898438
2019-08-27 00:00:00-04:00,178.40646362304688
2019-08-28 00:00:00-04:00,179.04495239257812
2019-08-29 00:00:00-04:00,181.78248596191406
2019-08-30 00:00:00-04:00,181.3472137451172
2019-09-03 00:00:00-04:00,179.58663940429688
2019-09-04 00:00:00-04:00,182.17909240722656
2019-09-05 00:00:00-04:00,185.51641845703125
2019-09-06 00:00:00-04:00,185.33258056640625
2019-09-09 00:00:00-04:00,184.9456787109375
2019-09-10 00:00:00-04:00,184.4136505126953
2019-09-11 00:00:00-04:00,186.14523315429688
2019-09-12 00:00:00-04:00,186.9190673828125
2019-09-13 00:00:00-04:00,186.25160217285156
2019-09-16 00:00:00-04:00,185.41970825195312
2019-09-17 00:00:00-04:00,186.30963134765625
2019-09-18 00:00:00-04:00,186.23228454589844
2019-09-19 00:00:00-04:00,186.54180908203125
2019-09-20 00:00:00-04:00,184.56845092773438
2019-09-23 00:00:00-04:00,184.6498260498047
2019-09-24 00:00:00-04:00,182.19757080078125
2019-09-25 00:00:00-04:00,184.24273681640625
2019-09-26 00:00:00-04:00,183.564208984375
2019-09-27 00:00:00-04:00,181.28640747070312
2019-09-30 00:00:00-04:00,183.01173400878906
2019-10-01 00:00:00-04:00,181.51904296875
2019-10-02 00:00:00-04:00,178.39793395996094
2019-10-03 00:00:00-04:00,180.3559112548828
2019-10-04 00:00:00-04:00,183.01173400878906
2019-10-07 00:00:00-04:00,182.45925903320312
2019-10-08 00:00:00-04:00,179.725830078125
2019-10-09 00:00:00-04:00,181.4802703857422
2019-10-10 00:00:00-04:00,182.8857421875
2019-10-11 00:00:00-04:00,185.2411346435547
2019-10-14 00:00:00-04:00,185.2217254638672
2019-10-15 00:00:00-04:00,187.5771484375
2019-10-16 00:00:00-04:00,187.11183166503906
2019-10-17 00:00:00-04:00,187.60621643066406
2019-10-18 00:00:00-04:00,185.80332946777344
2019-10-21 00:00:00-04:00,187.4510955810547
2019-10-22 00:00:00-04:00,185.95838928222656
2019-10-23 00:00:00-04:00,186.3170623779297
2019-10-24 00:00:00-04:00,188.1295928955078
2019-10-25 00:00:00-04:00,189.63197326660156
2019-10-28 00:00:00-04:00,191.5027313232422
2019-10-29 00:00:00-04:00,190.01974487304688
2019-10-30 00:00:00-04:00,190.94053649902344
2019-10-31 00:00:00-04:00,191.0277862548828
2019-11-01 00:00:00-04:00,192.76278686523438
2019-11-04 00:00:00-05:00,193.95504760742188
2019-11-05 00:00:00-05:00,194.06167602539062
2019-11-06 00:00:00-05:00,193.62548828125
2019-11-07 00:00:00-05:00,194.27491760253906
2019-11-08 00:00:00-05:00,195.05035400390625
2019-11-11 00:00:00-05:00,194.7886505126953
2019-11-12 00:00:00-05:00,195.35081481933594
2019-11-13 00:00:00-05:00,195.39926147460938
2019-11-14 00:00:00-05:00,195.2441864013672
2019-11-15 00:00:00-05:00,196.6787567138672
2019-11-18 00:00:00-05:00,196.83383178710938
2019-11-19 00:00:00-05:00,197.12461853027344
2019-11-20 00:00:00-05:00,195.94207763671875
2019-11-21 00:00:00-05:00,195.50588989257812
2019-11-22 00:00:00-05:00,195.63194274902344
2019-11-25 00:00:00-05:00,197.94854736328125
2019-11-26 00:00:00-05:00,198.3265380859375
2019-11-27 00:00:00-05:00,199.71258544921875
2019-11-29 00:00:00-05:00,198.8014678955078
2019-12-02 00:00:00-05:00,196.76596069335938
2019-12-03 00:00:00-05:00,195.22482299804688
2019-12-04 00:00:00-05:00,196.2134552001953
2019-12-05 00:00:00-05:00,196.60122680664062
2019-12-06 00:00:00-05:00,198.7045440673828
2019-12-09 00:00:00-05:00,197.80316162109375
2019-12-10 00:00:00-05:00,197.6383514404297
2019-12-11 00:00:00-05:00,198.68519592285156
2019-12-12 00:00:00-05:00,200.16818237304688
2019-12-13 00:00:00-05:00,200.8273468017578
2019-12-16 00:00:00-05:00,202.84339904785156
2019-12-17 00:00:00-05:00,202.9597625732422
2019-12-18 00:00:00-05:00,203.1148223876953
2019-12-19 00:00:00-05:00,204.3845977783203
2019-12-20 00:00:00-05:00,205.2085418701172
2019-12-23 00:00:00-05:00,205.75054931640625
2019-12-24 00:00:00-05:00,205.85739135742188
2019-12-26 00:00:00-05:00,207.67388916015625
2019-12-27 00:00:00-05:00,207.49905395507812
2019-12-30 00:00:00-05:00,206.1391143798828
2019-12-31 00:00:00-05:00,206.52764892578125
2020-01-02 00:00:00-05:00,209.97610473632812
2020-01-03 00:00:00-05:00,208.052734375
2020-01-06 00:00:00-05:00,209.39328002929688
2020-01-07 00:00:00-05:00,209.3641357421875
2020-01-08 00:00:00-05:00,210.93775939941406
2020-01-09 00:00:00-05:00,212.7251434326172
2020-01-10 00:00:00-05:00,212.18112182617188
2020-01-13 00:00:00-05:00,214.62904357910156
2020-01-14 00:00:00-05:00,213.78396606445312
2020-01-15 00:00:00-05:00,213.8713836669922
2020-01-16 00:00:00-05:00,215.92103576660156
2020-01-17 00:00:00-05:00,216.9895477294922
2020-01-21 00:00:00-05:00,216.89242553710938
2020-01-22 00:00:00-05:00,217.46554565429688
2020-01-23 00:00:00-05:00,218.16493225097656
2020-01-24 00:00:00-05:00,216.32901000976562
2020-01-27 00:00:00-05:00,211.860595703125
2020-01-28 00:00:00-05:00,215.11477661132812
2020-01-29 00:00:00-05:00,215.4644775390625
2020-01-30 00:00:00-05:00,216.23187255859375
2020-01-31 00:00:00-05:00,212.80287170410156
2020-02-03 00:00:00-05:00,216.0181427001953
2020-02-04 00:00:00-05:00,220.9625244140625
